,brand,reviews_doRecommend,reviews_rating_score,reviews_text,reviews_title,review_rating
3405,Amazon,TRUE,3,"This tablet screen and memory is lackluster at best but other than that if you are replacing another one of the Kids tablets or giving a gift to an older family member this is the way to go. The video on Amazon website shows a better picture while streaming video, Amazon ""One touch"" is turned on automatically so be careful to password protect purchases unless you don't mind a lot of $2.99 purchases. In short they make it too easy to purchase items by mistake. I thought I was on Prime video and notice that I was charged for an episode of Warehouse 13. Since I didn't see the show and caught this quickly I was able to chat with Amazon Customer Care and they walked me through how to change that setting online. This tablet not for me since I'm looking for a higher end media tablet with more memory than the 8GB this unit has.",Great for kids or first time tablet user,NEGATIVE
3406,Amazon,TRUE,3,It's ok I would recommend it to friends for sure in the future,Ok,NEGATIVE
3407,Amazon,TRUE,3,I purchased the tablet as a screen for my drink and it worked just fine,Great product for its price,NEGATIVE
3408,Amazon,TRUE,3,Bought this to replace a broken tablet hoping it would work for a replacement. Unless you are amazon everything. Google apps aren't easily installed on this tablet. Otherwise it's a great value for the money.,Great for Amazon only users,NEGATIVE
3409,Amazon,FALSE,1,The kindle fire I purchased does not work. It does not start or charge.,Poor,NEGATIVE
3410,Amazon,FALSE,3,Movee very slow but it is ok for the price that i paid for it.,Ok but i expected more.,NEGATIVE
3411,Amazon,FALSE,1,Can not print from this device...Using the touch screen is very difficult.,Does not meet my needs,NEGATIVE
3412,Amazon,TRUE,3,"I think this tablet is better for simple usage. Not so much for a whole lot of apps and games, as the memory is used up SUPER FAST for only being 8GB (when in reality you don't get the full 8GB to begin with). I got this for my 7yr old daughter and the apps eat up the memory which eventually slow down the tablet and make it kick off the wifi because there isn't enough memory for it to fully function. You pretty much HAVE to get a memory card for it with atleast 16GB or more. But for a starter and for basic stuff...checking social media etc it's fine. And for a starter tablet for kids.",Okay for Starter,NEGATIVE
3413,Amazon,TRUE,3,"This is a great product and I did research it before buying 3 of them. Having said that, I didn't realize the apps such as Instagram and Madden mobile, we're not available on Amazon. This was a BIG disappointING factor for the young people using the product. The other big complaint we have with this product is the length of the charging cord. WAY TOO SHORT.",Easy to get around,NEGATIVE
3414,Amazon,FALSE,1,"I picked up this tablet thinking it would be a great buy. I have a few family members that own the previous model of the kindle fire and highly approve of them. The new product I got was very disappointing, The display had a dead pixel on it when I turned it on. The product is very slow and the cameras leave a lot to be desired. I took it back and exchanged for an IPad Mini 4 and am very happy with it.",A very disappointing Tablet,NEGATIVE
3415,Amazon,TRUE,3,Bought this tab for the $40 dollar sale price and its a nice little system. Nothing worthy of note though I have to say I am not a fan of the amazons operating system. My wife hates the inability to delete preinstalled bloatware so the home-screen is not OCD friendly.,S'allright,NEGATIVE
3416,Amazon,TRUE,3,"It is a nice tablet for the price. The camera is not that great but it is decent. Beware of the memory capacity though. It says that it holds 8 gb but only has 3.81 gb of free space, so less than half.",Nice tablet for the price but not a lot of memory,NEGATIVE
3417,Amazon,FALSE,1,Luckily best buy exchanged the kindle fire for a Lenovo tablet with courtesy and ease. Thank you best buy! It was a black Friday purchase that I did nothing with until late January/ early February. Great way to do business and therefore keep it.,Terrible crashed after downloading apps,NEGATIVE
3418,Amazon,FALSE,2,The processor was so slow. It took about five minutes to load a five minute YouTube video with 50 Mb/min. Internet.,Good for kids,NEGATIVE
3419,Amazon,TRUE,3,I got these for my 4 and 8 year old. They love them,Good for kids,NEGATIVE
3420,Amazon,FALSE,1,SPECIAL OFFERS means there are popup ads when you turn on the Kindle for games and books. I called amazon and they want me to pay $15.99 to turn this off! I am returning this and buying another brand of tablet. I am DONE with amazon they will never get a dime from me!,SPAM Edition,NEGATIVE
3421,Amazon,FALSE,1,U thought it was going to be like an iPad or Samsung but it's all Amazon mode and you can't turn off the lock screen ads!!!! I get tired of seeing them...,Worse tablet I've ever bought.,NEGATIVE
3422,Amazon,FALSE,3,"Works okay for what we paid. Not super speedy, quality is a little grainy as well",Okay tablet for the price,NEGATIVE
3423,Amazon,TRUE,3,This item is taking forever to charge and not holding the charge. We may have to return. I assume it is this unit and not all.,Great piece for the price if it works correctly.,NEGATIVE
3424,Amazon,FALSE,1,"Bought these for my kids for the holidays. No you tube app installed, so you have to find a 3rd party substitute. Ads pop up all the time, with an option to remove them for $15. Amazon states that since I purchased the tablet on sale for $15, this is how they can afford to compensate for that revenue. I would have returned them had we been able to find the receipt.Maybe a good product, but not for us.",A physical commercial,NEGATIVE
3425,Amazon,FALSE,1,I bought the Fire for my 8 year old for school after a suggestion from the sales rep in store. Went to set it up and it required a credit card number be entered. Couldn't even download free kids apps. Why would I want my child able to accidently buy something? I refused and thus not able to download anything. We will be returning it. Product appears best for an adult who likes to read books on tablet.,Not for kids,NEGATIVE
3426,Amazon,TRUE,3,This tablet is showing it's age. I bought one for my 10 year old back when he was 7 and it was cool then. Picked up two on sale for my 4 and 5 year old so they can leave my phone alone and they like it. However it's slow when downloading apps and I constantly have to plug in my pin. Battery life isn't that great either especially when they stream movies so i still have to give up my phone . Overall still a decent product hood picture and they like it.,Cool tablet for the kids,NEGATIVE
3427,Amazon,FALSE,3,The main reason I'm not giving it 5 stars is because it's no iPad. It will be great for kids mostly. The screen quality is not the best.,Good,NEGATIVE
3428,Amazon,FALSE,3,Not a bad basic tablet but is slow when loading apps,Not a bad basic tablet,NEGATIVE
3429,Amazon,FALSE,3,I hate the ads. They are annoying and you cannot get them off. It's super confusing how to even get to the home page,Ads,NEGATIVE
